18826,1706.17,-1276.24,205.73,180.00,3.00,323.00
18809,1734.21,-1298.47,189.06,0.00,87.00,141.00
18809,1778.20,-1321.42,178.02,-40.00,62.00,145.66
18809,1823.08,-1333.83,159.84,-40.00,62.00,145.66
18809,1861.89,-1343.52,130.58,-40.00,11.00,94.49
18809,1893.87,-1350.82,93.02,-40.00,11.00,93.18
18824,1930.79,-1352.38,68.50,26.00,265.00,193.81
18824,1960.95,-1323.52,70.67,105.00,287.00,246.00
18811,1945.52,-1280.51,69.61,-69.00,287.00,318.94
18811,1917.89,-1242.25,64.66,33.00,251.00,319.00
18809,1885.27,-1210.36,50.81,33.00,251.00,333.34
18809,1846.89,-1190.36,44.45,0.00,90.00,341.54
18809,1799.47,-1174.51,44.45,0.00,90.00,341.54
18809,1751.87,-1160.24,44.34,0.00,90.00,344.82
18809,1703.26,-1151.13,43.94,0.00,90.00,354.11
18809,1654.27,-1150.23,43.94,0.00,90.00,3.61
18809,1604.93,-1153.34,43.94,0.00,90.00,3.61
18809,1555.12,-1156.48,43.94,0.00,90.00,3.61
18809,1505.26,-1159.67,43.94,0.00,90.00,3.61
18809,1456.28,-1160.12,43.84,0.00,90.00,357.39
18809,1409.62,-1151.25,43.33,0.00,90.00,341.61
18824,1364.31,-1146.09,45.60,244.00,62.00,352.68
18809,1337.86,-1179.93,56.38,244.00,62.00,45.58
18809,1328.54,-1224.97,65.90,244.00,62.00,59.58
18809,1329.56,-1272.59,75.32,244.00,62.00,71.10
18809,1336.90,-1318.25,89.86,244.00,25.00,39.09
18809,1346.06,-1363.09,109.56,244.00,25.00,38.79
18809,1355.11,-1407.98,129.36,244.00,25.00,38.79
18809,1364.04,-1452.85,148.98,244.00,25.00,38.52
18809,1372.57,-1497.80,168.75,244.00,25.00,37.87
18809,1376.85,-1546.79,178.51,90.00,0.00,0.00
18809,1376.83,-1596.62,178.51,90.00,0.00,0.00
18809,1376.82,-1646.50,178.51,90.00,0.00,0.00
18809,1376.80,-1696.41,178.51,90.00,0.00,0.00
18824,1387.82,-1741.56,178.51,90.00,0.00,42.01
18809,1425.24,-1754.31,190.11,180.00,120.00,0.00
18809,1468.17,-1754.33,214.84,180.00,120.00,0.00
18809,1511.45,-1754.35,239.72,180.00,120.00,0.00
18813,1602.40,-1714.28,209.96,0.00,0.00,0.31
18822,1557.65,-1747.05,251.58,91.00,120.00,352.89
18783,1605.32,-1692.23,177.05,0.00,0.00,0.00
19129,1605.33,-1692.29,179.50,0.00,0.00,0.00
18649,1589.82,-1678.05,176.50,0.00,0.00,0.00
18649,1589.77,-1678.08,176.50,0.00,0.00,90.00
18648,1586.26,-1710.22,176.50,0.00,0.00,90.00
18648,1586.25,-1710.24,176.50,0.00,0.00,0.00
18651,1622.81,-1708.58,176.50,0.00,0.00,0.00
18651,1622.78,-1708.58,176.50,0.00,0.00,90.00
18650,1625.68,-1670.72,176.50,0.00,0.00,90.00
18650,1625.63,-1670.72,176.50,0.00,0.00,0.00
19134,1602.47,-1665.14,176.50,0.00,90.00,90.00
19134,1604.65,-1665.19,176.50,0.00,90.00,90.00
19134,1606.65,-1665.17,176.50,0.00,90.00,90.00
19134,1605.71,-1666.74,176.50,0.00,90.00,90.00
19134,1603.52,-1666.68,176.50,0.00,90.00,90.00
19134,1604.62,-1667.82,176.50,0.00,90.00,90.00
19134,1604.70,-1662.84,176.50,0.00,90.00,90.00
18646,1589.81,-1678.08,176.50,0.00,0.00,0.00
18646,1586.25,-1710.24,176.50,0.00,0.00,0.00	
18646,1622.81,-1708.58,176.50,0.00,0.00,90.00
18646,1625.63,-1670.72,176.50,0.00,0.00,0.00
18750,1525.18,-1643.02,213.24,90.00,0.00,53.32
